t,main,turn,theta,pm1,pm2,pm3,ptm,pt0,ptp,confm,conft,thg,thref,wref
137.6,1,0,-0.0327897146344185,0.554753839969635,0.0143039058893919,0.430942296981812,8.00630856100451e-14,0.999262630939484,0.000737367779947817,0.554753839969635,0.999262630939484,-5.69405723415713e-18,-5.24238491222162e-18,0.0634665182543374
137.8,1,0,-0.0327848345041275,0.55473005771637,0.014312750659883,0.430957168340683,8.00664263079891e-14,0.999262392520905,0.000737575115635991,0.55473005771637,0.999262392520905,-4.09119458279341e-18,-3.76666687246142e-18,0.0634665182543379
138,1,0,-0.0327811762690544,0.554715394973755,0.0143310334533453,0.430953592061996,8.00798297573464e-14,0.999261915683746,0.00073801662074402,0.554715394973755,0.999261915683746,-2.93953369732065e-18,-2.70635971330953e-18,0.0634665182543382
138.2,1,0,-0.0327809825539589,0.554703176021576,0.0143572296947241,0.430939614772797,8.01173363762508e-14,0.99926096200943,0.00073898077243939,0.554703176021576,0.99926096200943,-2.11206242646728e-18,-1.94452632681004e-18,0.0634665182543385
138.4,1,0,-0.0327816680073738,0.554699659347534,0.0143882697448134,0.430912017822266,8.01591391462637e-14,0.999260008335114,0.000740028743166476,0.554699659347534,0.999260008335114,-1.51752221699674e-18,-1.39714710393535e-18,0.0634665182543387
138.6,1,0,-0.0327830910682678,0.554704248905182,0.0144220441579819,0.430873662233353,8.02012671769284e-14,0.999258935451508,0.000741076772101223,0.554704248905182,0.999258935451508,-1.090343566658e-18,-1.00385374223094e-18,0.0634665182543387
138.8,1,0,-0.0327850207686424,0.554713308811188,0.0144564574584365,0.430830180644989,8.02392820156012e-14,0.999257862567902,0.000742063217330724,0.554713308811188,0.999257862567902,-7.83414621569952e-19,-7.21271463078305e-19,0.0634665182543387
139,1,0,-0.0327872708439827,0.554724812507629,0.0144897801801562,0.430785417556763,8.02690636940266e-14,0.999257028102875,0.00074293214129284,0.554724812507629,0.999257028102875,-5.62885395078474e-19,-5.18235377889776e-19,0.0634665182543387
139.2,1,0,-0.0327896922826767,0.554736375808716,0.0145204626023769,0.430743217468262,8.02898261656297e-14,0.999256312847137,0.000743666721973568,0.554736375808716,0.999256312847137,-4.04434585810687e-19,-3.72353435071906e-19,0.0634665182543387
139.4,1,0,-0.0327921137213707,0.554747879505157,0.0145472558215261,0.430704832077026,8.03024842259935e-14,0.99925571680069,0.000744242395740002,0.554747879505157,0.99925571680069,-2.90587276966124e-19,-2.67536888690278e-19,0.0634665182543387
139.6,1,0,-0.0327945649623871,0.554758727550507,0.0145693877711892,0.430671900510788,8.03072140579709e-14,0.999255359172821,0.000744654622394592,0.554758727550507,0.999255359172821,-2.08787696446201e-19,-1.92225933933572e-19,0.0634665182543387
139.8,1,0,-0.0327969193458557,0.554767489433289,0.0145862819626927,0.430646300315857,8.0305045653626e-14,0.999255120754242,0.000744909106288105,0.554767489433289,0.999255120754242,-1.50014490112699e-19,-1.381148216888e-19,0.0634665182543387
140,1,0,-0.0327990353107452,0.554772615432739,0.01459776237607,0.430629581212997,8.029814064104e-14,0.999255001544952,0.000745023717172444,0.554772615432739,0.999255001544952,-1.07785792107587e-19,-9.92358501258265e-20,0
140.2,1,0,-0.035544827580452,0.455026835203171,0.152994811534882,0.39197838306427,1.36019506815081e-14,0.99018269777298,0.00981733296066523,0.455026835203171,0.99018269777298,-7.74443653511943e-20,-7.13012103247252e-20,0
140.4,3,0,-0.0409979596734047,0.140011057257652,0.219277039170265,0.640711903572083,3.38083523545132e-15,0.983639001846313,0.0163610335439444,0.640711903572083,0.983639001846313,-5.56439731747059e-20,-5.12301006876554e-20,0
140.6,3,0,-0.0479285046458244,0.0786874368786812,0.14331029355526,0.778002262115479,2.69144189594462e-15,0.989763617515564,0.0102363917976618,0.778002262115479,0.989763617515564,-3.99803360338292e-20,-3.68089574428596e-20,0
140.8,3,0,-0.0535511896014214,0.0941554382443428,0.101063914597034,0.804780662059784,3.12301365290016e-15,0.995410740375519,0.00458929548040032,0.804780662059784,0.995410740375519,-2.87259729703216e-20,-2.64473293989978e-20,0
141,3,0,-0.0547015815973282,0.157626122236252,0.0641030594706535,0.778270840644836,5.95181295267038e-15,0.998407423496246,0.00159262889064848,0.778270840644836,0.998407423496246,-2.0639684528749e-20,-1.90024733361411e-20,0
141.2,3,0,-0.0513654127717018,0.237551301717758,0.0100776255130768,0.752371072769165,1.51249421786927e-14,0.99961519241333,0.000384836341254413,0.752371072769165,0.99961519241333,-1.48296657483609e-20,-1.3653325348775e-20,0
141.4,1,0,-0.047166746109724,0.511458218097687,0.000443710596300662,0.488098084926605,5.14987256669281e-14,0.999933362007141,6.66148698655888e-05,0.511458218097687,0.999933362007141,-1.06551525001156e-20,-9.8099489356986e-21,0
141.6,1,0,-0.0420333966612816,0.915212094783783,3.35107106366195e-05,0.0847543850541115,3.65577576891263e-13,0.999981641769409,1.83459724212298e-05,0.915212094783783,0.999981641769409,-7.65575413008006e-21,-7.04847322265298e-21,0
141.8,1,0,-0.0359628908336163,0.999977946281433,2.08912336319145e-08,2.20221390918596e-05,3.67872529313806e-12,0.999996304512024,3.75375498151698e-06,0.999977946281433,0.999996304512024,-5.50067878424094e-21,-5.06434591006545e-21,0
142,1,0,-0.0262200944125652,1,6.46141751214913e-11,7.95839660838737e-09,3.08794725900619e-11,0.999998331069946,1.69049701526092e-06,1,0.999998331069946,-3.9522516754441e-21,-3.63874539728238e-21,0
142.2,1,0,-0.0174501203000546,1,1.24655559312348e-12,7.34514601918868e-11,4.52726398036951e-11,0.999999165534973,8.31508202736586e-07,1,0.999999165534973,-2.8397028655451e-21,-2.61444780853683e-21,0
142.4,1,0,-0.00807592552155256,1,1.67616924029793e-13,1.00245792569731e-11,2.89397637798228e-11,0.999999761581421,1.84908827804975e-07,1,0.999999761581421,-2.04033372031617e-21,-1.87848738982087e-21,0
142.6,1,0,-0.00140229519456625,1,7.89912501185895e-14,4.81945126168393e-12,2.24070692556033e-11,1,5.55188641726545e-08,1,1,-1.4659849594722e-21,-1.34969796000277e-21,0
142.8,1,0,0.00296875555068254,1,2.85753036087955e-14,4.41656449910385e-13,3.2433437446161e-12,1,1.63194187052795e-08,1,1,-1.05331391624782e-21,-9.69761411818334e-22,0
143,1,0,0.00892216060310602,1,3.14482462423701e-14,1.03097922993928e-13,5.09872851404969e-13,1,4.16294598792888e-09,1,1,-7.56808723713447e-22,-6.96776037099414e-22,0
143.2,1,0,0.0115322852507234,1,1.87124350303075e-13,2.96128085160857e-13,1.14039582898434e-13,1,6.35815233795967e-10,1,1,-5.43768989902981e-22,-5.00635352117814e-22,0
143.4,1,0,0.0165729895234108,1,5.23010801334323e-12,9.51500683799011e-12,4.27039554705324e-14,1,1.22470075747394e-10,1,1,-3.90699400145989e-22,-3.59707771859542e-22,0
143.6,1,0,0.0231025144457817,1,2.17858120432624e-10,2.99572366913026e-10,4.18787615737571e-15,1,5.94694155031661e-11,1,1,-2.8071851118555e-22,-2.58450947558535e-22,0
143.8,1,0,0.0293813645839691,1,7.12135328484464e-09,1.40336728904344e-08,7.96667521177612e-16,1,1.20366383526971e-10,1,1,-2.0169696317114e-22,-1.85697662156678e-22,0
144,1,0,0.0289377644658089,0.99999725818634,5.31352270627394e-07,2.23073243432736e-06,1.53916342079049e-17,1,1.49740109200991e-10,0.99999725818634,1,-1.44919780247653e-22,-1.33424241838563e-22,0
144.2,1,0,0.0221959725022316,0.999917030334473,1.01110708783381e-05,7.28251252439804e-05,5.45501315548228e-19,1,4.88494245054483e-10,0.999917030334473,1,-1.04125230131551e-22,-9.58656565917051e-23,0
144.4,1,0,0.0191354379057884,0.998995721340179,7.85567390266806e-05,0.000925643660593778,4.32791268557144e-20,1,5.08667219456527e-10,0.998995721340179,1,-7.48142422754163e-23,-6.8879717711863e-23,0
144.6,1,0,0.0183287337422371,0.997789621353149,0.000198410300072283,0.00201193941757083,3.0925342734774e-21,1,3.97535560026085e-10,0.997789621353149,1,-5.3754223065565e-23,-4.94902520959339e-23,0
144.8,1,0,0.0181224718689919,0.996603846549988,0.000336000783136114,0.00306021957658231,1.87457862566559e-22,1,2.08170120030715e-10,0.996603846549988,1,-3.86225457813933e-23,-3.55588718113643e-23,0
145,1,0,0.0182627476751804,0.990958094596863,0.000495313666760921,0.00854659359902143,6.99602555972703e-24,1,7.36513697252583e-11,0.990958094596863,1,-2.77503972258384e-23,-2.55491396981775e-23,0
145.2,1,0,0.019773606210947,0.980033457279205,0.000434454181231558,0.0195320826023817,2.80790577218924e-25,1,2.30351571151033e-11,0.980033457279205,1,-1.99387308788662e-23,-1.83571217551492e-23,0
145.4,1,0,0.0190374404191971,0.960765719413757,0.000309778581140563,0.0389244481921196,5.80485839334408e-27,1,3.97913689845208e-12,0.960765719413757,1,-1.43260287708485e-23,-1.3189638598964e-23,0
145.6,1,0,0.018219493329525,0.941678106784821,0.000168363505508751,0.0581534504890442,1.1163224403228e-28,1,5.43774335455549e-13,0.941678106784821,1,-1.02932880527875e-23,-9.47678882842699e-24,0
145.8,1,0,0.019386287778616,0.921193063259125,9.82552810455672e-05,0.0787086635828018,2.3856430274232e-30,1,7.0024694864227e-14,0.921193063259125,1,-7.39575360572046e-24,-6.80909683951863e-24,0
146,1,0,0.020657192915678,0.89598286151886,5.74085570406169e-05,0.103959769010544,6.87343990569874e-32,1,1.21364337579265e-14,0.89598286151886,1,-5.3138677472173e-24,-4.89235337088738e-24,0
146.2,1,0,0.0221032835543156,0.869356155395508,3.83256992790848e-05,0.130605533719063,2.1785805982484e-33,1,2.20323878668508e-15,0.869356155395508,1,-3.81802747093657e-24,-3.51516832110793e-24,0
146.4,1,0,0.0239962749183178,0.840077638626099,2.86710346699692e-05,0.159893691539764,8.52685234987256e-35,1,4.50812692687571e-16,0.840077638626099,1,-2.7432624337441e-24,-2.52565736548189e-24,0
146.6,1,0,0.0256966166198254,0.792731165885925,2.45497012656415e-05,0.207244291901588,4.26100738580974e-36,1,1.04450623811023e-16,0.792731165885925,1,-1.97104102515679e-24,-1.81469123100258e-24,0
146.8,1,0,0.0271147936582565,0.733851552009583,2.40653316723183e-05,0.266124367713928,3.38231208547102e-37,1,3.26814361633822e-17,0.733851552009583,1,-1.41619798203147e-24,-1.30386025788156e-24,0
147,1,0,0.028109185397625,0.66294127702713,2.88582268694881e-05,0.337029904127121,4.25616186387592e-38,1,1.23602621083594e-17,0.66294127702713,1,-1.01754184652264e-24,-9.36826906439457e-25,0
147.2,1,0,0.0287573784589767,0.586682915687561,4.19351272284985e-05,0.413275092840195,9.82136742741813e-39,1,6.08674029507092e-18,0.586682915687561,1,-7.31106400772845e-25,-6.73112511347522e-25,0
147.4,1,0,0.0281078182160854,0.581274807453156,5.8871359215118e-05,0.418666303157806,3.60495660724813e-39,1,3.66793059429694e-18,0.581274807453156,1,-5.25301805599115e-25,-4.83633048771631e-25,0
147.6,1,0,0.0291186571121216,0.640616357326508,0.000103532263892703,0.359280079603195,6.33264292259189e-39,1,5.80384411198748e-18,0.640616357326508,1,-3.77430681326268e-25,-3.47491573727963e-25,0
147.8,1,0,0.0303266048431396,0.705747604370117,0.000165994759299792,0.294086366891861,2.09138610996161e-38,1,1.23911846011984e-17,0.705747604370117,1,-2.71184903017686e-25,-2.49673578177975e-25,0
148,1,0,0.0296052768826485,0.853150904178619,0.00033759989310056,0.14651158452034,1.58485869801018e-37,1,3.49296336589625e-17,0.853150904178619,1,-1.94847041491934e-25,-1.79391099966627e-25,0
148.2,1,0,0.0275891348719597,0.896862983703613,0.000589893490541726,0.102547116577625,9.58194258073849e-37,1,1.01653793811083e-16,0.896862983703613,1,-1.39998094125789e-25,-1.28892960889498e-25,0
148.4,1,0,0.0256859362125397,0.943439662456512,0.000878057908266783,0.055682335048914,5.54317332894082e-36,1,2.65167766953797e-16,0.943439662456512,1,-1.00588986154371e-25,-9.26099197226283e-26,0
148.6,1,0,0.0255838856101036,0.984797179698944,0.000753549044020474,0.0144492099061608,3.57958520620467e-35,1,8.34932287509385e-16,0.984797179698944,1,-7.2273441997525e-26,-6.65404625034883e-26,0
148.8,1,0,0.0264466628432274,0.992529213428497,0.000327681307680905,0.00714313378557563,1.00861800445494e-34,1,1.86061459479542e-15,0.992529213428497,1,-5.19286516135408e-26,-4.78094912881809e-26,0
149,1,0,0.0269417017698288,0.997890770435333,5.63275061722379e-05,0.00205283635295928,2.08260107124403e-34,1,2.90512056820786e-15,0.997890770435333,1,-3.73108680570757e-26,-3.43512409027037e-26,0
149.2,1,0,0.0316210091114044,0.999563992023468,8.49452590045985e-06,0.000427508784923702,2.68120159517986e-34,1,3.945086445023e-15,0.999563992023468,1,-2.68079534499147e-26,-2.46814538235264e-26,0
149.4,1,0,0.0369956493377686,0.999908089637756,1.61396735620656e-06,9.02867832337506e-05,2.66252914292354e-34,1,4.83387896360989e-15,0.999908089637756,1,-1.92615826325293e-26,-1.77336872507269e-26,0
149.6,1,0,0.0432984791696072,0.999940872192383,5.3458336424228e-07,5.86036949243862e-05,6.36067018645396e-34,1,1.87321014412769e-14,0.999940872192383,1,-1.38394960362383e-26,-1.27416993243247e-26,0
149.8,1,0,0.0385448113083839,0.99981290102005,4.33284640166676e-07,0.000186651421245188,3.32491630660331e-34,1,1.76701321895909e-14,0.99981290102005,1,-9.94371304742075e-27,-9.15494332205745e-27,0
150,1,0,0.038205873221159,0.999633193016052,6.92127457568859e-08,0.000366677413694561,7.87516643217697e-35,1,4.26097171259197e-15,0.999633193016052,1,-7.14458307661881e-27,-6.57785002586584e-27,0
