segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
122,2.1,605,609.99,11,1.61972600081563,1.62006394964995,0.00427687067195574,-0.480273999184367,-0.47993605035005,3,0.999998807907104
123,2.2,610,614.99,11,1.6872349502418,1.68789373362962,0.005611771138181,-0.512765049758196,-0.51210626637038,3,0.999998211860657
124,2.3,615,619.99,11,1.74642430237208,1.74677023593038,0.00553078904322332,-0.553575697627923,-0.553229764069618,3,0.999996781349182
125,2.4,620,624.99,11,1.81927104463461,1.81971762646344,0.00462732377467922,-0.580728955365386,-0.580282373536557,3,0.999995231628418
126,2.5,625,629.99,11,1.92531058527271,1.92583503513886,0.00624557926791325,-0.574689414727292,-0.574164964861136,3,0.999993801116943
127,2.6,630,634.99,11,2.04629159160703,2.04702009337464,0.00743963264580626,-0.553708408392972,-0.552979906625362,3,0.999990820884705
128,2.7,635,639.99,11,2.17462188148828,2.17558000955884,0.00841452977169776,-0.525378118511718,-0.524419990441159,3,0.999988198280334
129,2.8,640,644.99,11,2.33485769252996,2.33551909545055,0.00738554137517301,-0.465142307470042,-0.464480904549448,3,0.999983310699463
130,2.9,645,649.99,11,2.51819576466556,2.51900574360454,0.0062569164343678,-0.381804235334444,-0.380994256395456,3,0.999982237815857
131,3,650,654.99,11,2.67577143046892,2.67560605063285,0.00234430260075189,-0.324228569531077,-0.324393949367145,3,0.99998414516449
132,3.1,655,659.99,11,2.81670662102002,2.81705595026897,0.000986621478870949,-0.283293378979976,-0.282944049731033,3,0.999987244606018
133,3.2,660,664.99,11,2.95894552392895,2.95907586023763,0.000544915363555814,-0.241054476071049,-0.240924139762369,3,0.9999920129776
134,3.3,665,669.99,11,3.051841219283,3.05203801410846,0.0021516748970901,-0.248158780716997,-0.247961985891537,3,0.999994516372681
135,3.4,670,674.99,11,3.11376243363787,3.11424988017804,0.00315684270663292,-0.286237566362131,-0.285750119821961,3,0.999995946884155
136,3.5,675,679.99,11,3.17895701615246,3.17978973651676,0.00272232287019702,-0.321042983847537,-0.320210263483244,3,0.99999725818634
137,3.6,680,684.99,11,3.24505787939255,3.24575075551438,0.00475177572911022,-0.354942120607446,-0.35424924448562,3,0.999997854232788
138,3.7,685,689.99,11,3.30051624068871,3.30134125768624,0.00497648744645858,-0.399483759311293,-0.398658742313763,3,0.999997854232788
139,3.8,690,694.99,11,3.35777585093504,3.35838385419485,0.00443284641795518,-0.44222414906496,-0.44161614580515,3,0.999997615814209
140,3.9,695,699.99,11,3.41641942826195,3.41713555031169,0.00476071118321583,-0.483580571738054,-0.482864449688313,3,0.99999725818634
141,4,700,704.99,11,3.49068386166408,3.4911193832434,0.00336594806066536,-0.509316138335917,-0.508880616756596,3,0.999996900558472
142,4.1,705,709.99,11,3.56586652862276,3.56596044372385,0.000443171872322216,-0.534133471377236,-0.534039556276148,3,0.999996185302734
143,4.2,710,714.99,11,3.656450845273,3.65677073873509,0.000604114307259549,-0.543549154727,-0.543229261264906,3,0.999995708465576
144,4.3,715,719.99,11,3.7445406487723,3.74468710976053,0.00240569019629609,-0.555459351227699,-0.555312890239474,3,0.999994993209839
145,4.4,720,724.99,11,3.83926683482392,3.83926710647917,0.00253785840791224,-0.560733165176085,-0.560732893520834,3,0.999994039535522
146,4.5,725,729.99,11,3.93418298551182,3.93411860321732,0.00105520796010161,-0.565817014488179,-0.565881396782685,3,0.999992847442627
147,4.6,730,734.99,11,4.02715253228627,4.02732301536027,0.000480297999455518,-0.572847467713727,-0.572676984639727,3,0.999990940093994
148,4.7,735,739.99,11,4.11865401527599,4.11876853736827,0.000684838821345613,-0.581345984724005,-0.581231462631729,3,0.999988675117493
149,4.8,740,744.99,11,4.20893075997017,4.20910027284684,0.000913467930102252,-0.591069240029831,-0.590899727153158,3,0.999985933303833
150,4.9,745,749.99,11,4.30467763241588,4.30467173361614,0.00142951915998971,-0.595322367584123,-0.595328266383861,3,0.999983549118042
151,5,750,754.99,11,4.3905915937777,4.3908515290451,0.000428412924437437,-0.609408406222295,-0.609148470954905,3,0.999981760978699
152,5.1,755,759.99,11,4.46877292722543,4.46896382325116,0.000650863178196252,-0.631227072774567,-0.631036176748843,3,0.999979972839355
153,5.2,760,764.99,11,4.55165556525625,4.55168354574711,0.000201608876974695,-0.648344434743755,-0.648316454252893,3,0.999976754188538
154,5.3,765,769.99,11,4.63413906410744,4.6343625199554,0.00150807585160774,-0.665860935892565,-0.665637480044604,3,0.999972820281982
155,5.4,770,774.99,11,4.72026518822036,4.72069405424603,0.00146458327176464,-0.679734811779643,-0.679305945753975,3,0.999969840049744
156,5.5,775,779.99,11,4.81380548267733,4.81393700262674,0.001440905444013,-0.686194517322672,-0.686062997373257,3,0.999966859817505
157,5.6,780,784.99,11,4.90244981215987,4.90294216789851,0.0018507121401581,-0.697550187840131,-0.697057832101494,3,0.999966502189636
158,5.7,785,789.99,11,4.99419291309148,4.99438450765928,0.000902984017498785,-0.70580708690852,-0.705615492340722,3,0.9999680519104
159,5.8,790,794.99,11,5.08735626648363,5.08745208317148,0.00108369779098514,-0.712643733516368,-0.712547916828523,3,0.999969720840454
160,5.9,795,799.99,11,5.17992496653117,5.17996129071903,0.00243154309105044,-0.720075033468833,-0.720038709280975,3,0.999972224235535
