run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,135,135,-2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,428.8,431.99,13,-1.88490468024679,-1.87912642230258,0.0377493914346193,0.115095319753207,0.120873577697418,3,0.999927043914795
1,136,136,-1,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,432,435.19,13,-0.741068427952949,-0.735646390643913,0.013357753570608,0.258931572047051,0.264353609356087,1,0.999999046325684
1,137,137,0,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,435.2,438.39,13,0.433554421777052,0.43042695860785,0.0521641621153375,0.433554421777052,0.43042695860785,1,1
1,138,138,1,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,438.4,441.59,13,1.24523430586494,1.25509394663144,0.0527222765523798,0.245234305864944,0.255093946631441,1,1
1,139,139,2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,441.6,444.79,13,2.1128904183263,2.13104670301259,0.0750683838699158,0.112890418326295,0.131046703012585,1,0.999999403953552
1,140,140,3,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,444.8,447.99,13,2.84922557854528,2.86224418180291,0.0374181726064255,-0.150774421454722,-0.137755818197094,3,0.861167073249817
1,141,141,4,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,448,451.19,13,3.91151700275113,3.92690610853758,0.0715262039990979,-0.0884829972488665,-0.0730938914624208,3,0.999755084514618
1,142,142,5,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,451.2,454.39,13,5.01255246158047,4.99705170847106,0.0436858722038363,0.0125524615804746,-0.00294829152894227,3,0.999984860420227
1,143,143,6,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,454.4,457.59,13,6.02489492582944,6.02654385827738,0.0187627720170218,0.0248949258294386,0.0265438582773818,3,0.999995350837708
1,144,144,7,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,457.6,460.79,13,6.95672354702911,6.94959611328041,0.0286865956353398,-0.0432764529708853,-0.0504038867195851,3,0.999998688697815
1,145,145,8,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,460.8,463.99,13,7.94160011307816,7.93816938786794,0.00897118592437147,-0.0583998869218352,-0.0618306121320567,3,0.999999523162842
1,146,146,9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,464,467.19,13,8.96712398865161,8.96577102012188,0.0084689096988138,-0.0328760113483941,-0.0342289798781188,3,0.999999046325684
1,147,147,10,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,467.2,470.39,13,9.93332340241526,9.92408767315948,0.0204509055866253,-0.0666765975847436,-0.0759123268405197,3,0.999996900558472
