time_s,ModernTCN_e_y_m,ModernTCN_causal_e_y_m,ModernTCN_e_psi_rad,ModernTCN_causal_e_psi_rad,ModernTCN_X_m,ModernTCN_Y_m,ModernTCN_causal_X_m,ModernTCN_causal_Y_m,reference_X_m,reference_Y_m
37.44,-0.003074244419,-0.002899740256,0.009087329234,0.009042368836,22.7204788,-12.32188803,22.72084566,-12.32014313,22.68537781,-12.67024367
37.45,-0.002990204723,-0.002815542288,0.008991917274,0.008942023139,22.71964648,-12.33025055,22.72001349,-12.32850571,22.68446232,-12.67859364
37.46,-0.00290682853,-0.002732052386,0.008895366266,0.008840576314,22.7188135,-12.338613,22.71918062,-12.33686821,22.68354683,-12.6869436
37.47,-0.002824127297,-0.002649281725,0.008797587814,0.008737939725,22.71797985,-12.34697537,22.71834703,-12.34523064,22.68263134,-12.69529356
37.48,-0.002742112376,-0.002567241372,0.008698820209,0.008634354019,22.71714551,-12.35533767,22.71751272,-12.35359298,22.68171585,-12.70364353
37.49,-0.002660794877,-0.002485942149,0.008599217216,0.008529974571,22.71631048,-12.3636999,22.71667767,-12.36195525,22.68080036,-12.71199349
37.5,-0.002580185592,-0.002405394556,0.008498925179,0.008424949252,22.71547475,-12.37206204,22.71584187,-12.37031744,22.67988487,-12.72034345
37.51,-0.002500294953,-0.002325608729,0.008397650365,0.008318983184,22.7146383,-12.38042411,22.71500531,-12.37867955,22.67896939,-12.72869342
37.52,-0.002421133205,-0.002246594613,0.008295310588,0.008211994222,22.71380113,-12.38878611,22.71416799,-12.38704157,22.6780539,-12.73704338
37.53,-0.002342710478,-0.002168362034,0.008192133023,0.008104211295,22.71296323,-12.39714802,22.71332989,-12.39540351,22.67713841,-12.74539334
37.54,-0.002265036657,-0.00209092057,0.008088264567,0.007995782519,22.71212457,-12.40550985,22.712491,-12.40376537,22.67622292,-12.7537433
37.55,-0.00218812131,-0.002014279477,0.007983844998,0.007886848816,22.71128517,-12.41387161,22.71165132,-12.41212714,22.67530743,-12.76209327
37.56,-0.002111973654,-0.001938447652,0.007878599484,0.007777135074,22.710445,-12.42223328,22.71081083,-12.42048883,22.67439194,-12.77044323
37.57,-0.00203660271,-0.001863433796,0.007772452216,0.007666565793,22.70960406,-12.43059487,22.70996953,-12.42885044,22.67347645,-12.77879319
37.58,-0.001962017374,-0.001789246479,0.0076656184,0.00755535732,22.70876234,-12.43895638,22.7091274,-12.43721196,22.67256096,-12.78714316
37.59,-0.001888226299,-0.001715894021,0.007558237474,0.007443649908,22.70791983,-12.4473178,22.70828445,-12.44557339,22.67164548,-12.79549312
37.6,-0.001815237823,-0.001643384424,0.007450442075,0.007331581924,22.70707651,-12.45567914,22.70744066,-12.45393473,22.67072999,-12.80384308
37.61,-0.001743059936,-0.00157172531,0.007341977027,0.007219252793,22.7062324,-12.4640404,22.70659602,-12.46229598,22.6698145,-12.81219304
37.62,-0.001671700429,-0.001500923889,0.007232773042,0.007106675091,22.70538747,-12.47240157,22.70575053,-12.47065715,22.66889901,-12.82054301
37.63,-0.00160116695,-0.001430986984,0.007123214233,0.006993848731,22.70454172,-12.48076265,22.70490417,-12.47901823,22.66798352,-12.82889297
37.64,-0.001531466785,-0.001361921054,0.007013613792,0.006880812634,22.70369514,-12.48912365,22.70405696,-12.48737921,22.66706803,-12.83724293
37.65,-0.001462606701,-0.001293732197,0.006904025018,0.006767616436,22.70284772,-12.49748456,22.70320887,-12.49574011,22.66615254,-12.8455929
37.66,-0.001394592968,-0.001226426167,0.006794137051,0.00665403303,22.70199946,-12.50584538,22.7023599,-12.50410091,22.66523705,-12.85394286
37.67,-0.001327431557,-0.001160008515,0.006683826936,0.006539981886,22.70115036,-12.51420612,22.70151005,-12.51246163,22.66432157,-12.86229282
37.68,-0.001261128246,-0.001094484656,0.006573204627,0.006425602317,22.7003004,-12.52256677,22.70065931,-12.52082225,22.66340608,-12.87064278
37.69,-0.001195688566,-0.001029859795,0.006462346146,0.006310988456,22.69944958,-12.53092732,22.69980767,-12.52918278,22.66249059,-12.87899275
37.7,-0.001131117774,-0.0009661388891,0.006351332865,0.006196235344,22.69859789,-12.53928779,22.69895514,-12.53754322,22.6615751,-12.88734271
37.71,-0.00106742084,-0.0009033266206,0.006239972567,0.006081161587,22.69774534,-12.54764817,22.6981017,-12.54590356,22.66065961,-12.89569267
37.72,-0.001004602565,-0.000841427508,0.006128205753,0.005965716172,22.69689192,-12.55600846,22.69724735,-12.55426381,22.65974412,-12.90404264
37.73,-0.0009426676322,-0.0007804459534,0.006016172572,0.005850045267,22.69603761,-12.56436866,22.69639209,-12.56262397,22.65882863,-12.9123926
37.74,-0.0008816205353,-0.0007203861631,0.005903968639,0.005734248939,22.69518242,-12.57272876,22.69553592,-12.57098403,22.65791314,-12.92074256
37.75,-0.0008214655299,-0.0006612521001,0.005791688298,0.005618424832,22.69432635,-12.58108878,22.69467882,-12.579344,22.65699766,-12.92909252
37.76,-0.0007622066111,-0.0006030474591,0.005679169134,0.005502414671,22.69346938,-12.5894487,22.6938208,-12.58770388,22.65608217,-12.93744249
37.77,-0.0007038476112,-0.0005457757616,0.0055663683,0.005386178625,22.69261152,-12.59780853,22.69296185,-12.59606366,22.65516668,-12.94579245
37.78,-0.000646392242,-0.0004894403973,0.005453424121,0.005269856258,22.69175276,-12.60616827,22.69210196,-12.60442334,22.65425119,-12.95414241
37.79,-0.0005898440199,-0.0004340445493,0.005340431428,0.005153543285,22.69089309,-12.61452792,22.69124115,-12.61278293,22.6533357,-12.96249238
37.8,-0.0005342062225,-0.0003795911506,0.005227482207,0.005037332196,22.69003253,-12.62288748,22.69037939,-12.62114242,22.65242021,-12.97084234
37.81,-0.0004794818642,-0.0003260828606,0.00511443339,0.004921083135,22.68917105,-12.63124694,22.6895167,-12.62950182,22.65150472,-12.9791923
37.82,-0.0004256737836,-0.0002735221513,0.005001250332,0.004804763265,22.68830866,-12.63960631,22.68865306,-12.63786112,22.65058924,-12.98754226
37.83,-0.0003727846819,-0.0002219113449,0.004888062446,0.004688501409,22.68744535,-12.64796558,22.68778848,-12.64622033,22.64967375,-12.99589223
37.84,-0.0003208170546,-0.000171252547,0.004774958503,0.0045723859,22.68658113,-12.65632476,22.68692295,-12.65457943,22.64875826,-13.00424219
37.85,-0.0002697731518,-0.0001215476082,0.00466202404,0.004456501655,22.685716,-12.66468385,22.68605647,-12.66293844,22.64784277,-13.01259215
37.86,-0.0002196549572,-7.279810359e-05,0.004549133364,0.004340726589,22.68484993,-12.67304284,22.68518905,-12.67129736,22.64692728,-13.02094212
37.87,-0.000170464267,-2.500541058e-05,0.00443625792,0.004225033747,22.68398295,-12.68140174,22.68432067,-12.67965617,22.64601179,-13.02929208
37.88,-0.0001222027245,2.182925674e-05,0.004323515687,0.004109539423,22.68311504,-12.68976054,22.68345133,-12.68801489,22.6450963,-13.03764204
37.89,-7.487176045e-05,6.7704906e-05,0.004210987573,0.003994323333,22.68224621,-12.69811925,22.68258105,-12.69637351,22.64418081,-13.04599201
37.9,-2.847255814e-05,0.0001126207994,0.004098751188,0.003879461802,22.68137645,-12.70647787,22.6817098,-12.70473204,22.64326533,-13.05434197
37.91,1.699396406e-05,0.0001565764704,0.003986698131,0.00376485076,22.68050576,-12.71483639,22.68083761,-12.71309046,22.64234984,-13.06269193
37.92,6.152708239e-05,0.0001995716555,0.003874805335,0.00365046881,22.67963415,-12.72319481,22.67996445,-12.72144879,22.64143435,-13.07104189
37.93,0.0001051262362,0.0002416062627,0.003763178089,0.00353641871,22.6787616,-12.73155314,22.67909034,-12.72980702,22.64051886,-13.07939186
37.94,0.0001477910798,0.0002826804218,0.003651888607,0.003422770938,22.67788813,-12.73991137,22.67821528,-12.73816516,22.63960337,-13.08774182
37.95,0.000189521511,0.0003227945109,0.003541005894,0.003309592714,22.67701372,-12.74826951,22.67733926,-12.74652319,22.63868788,-13.09609178
37.96,0.000230317686,0.0003619491706,0.003430439137,0.003196798356,22.67613839,-12.75662756,22.67646229,-12.75488113,22.63777239,-13.10444175
37.97,0.0002701799578,0.0004001452443,0.003320170574,0.003084371932,22.67526212,-12.7649855,22.67558436,-12.76323897,22.6368569,-13.11279171
37.98,0.0003091088484,0.0004373837516,0.003210292069,0.002972402058,22.67438493,-12.77334336,22.67470548,-12.77159672,22.63594142,-13.12114167
37.99,0.0003471050916,0.0004736659284,0.003100866714,0.002860949648,22.67350681,-12.78170112,22.67382565,-12.77995436,22.63502593,-13.12949163
38,0.0003841696569,0.0005089932495,0.002991954559,0.002750072564,22.67262777,-12.79005878,22.67294487,-12.78831191,22.63411044,-13.1378416
38.01,0.0004203037608,0.0005433674379,0.002883482678,0.002639703793,22.6717478,-12.79841635,22.67206314,-12.79666936,22.63319495,-13.14619157
38.02,0.0004555088146,0.0005767904166,0.002775438559,0.002529832837,22.6708669,-12.80677382,22.67118046,-12.80502671,22.63227946,-13.15454155
38.03,0.0004897864007,0.0006092642851,0.002667900213,0.002420533839,22.66998508,-12.8151312,22.67029684,-12.81338397,22.63136397,-13.16289152
38.04,0.0005231383067,0.0006407913513,0.002560921398,0.002311858003,22.66910234,-12.82348848,22.66941228,-12.82174113,22.63044848,-13.17124149
38.05,0.000555566544,0.000671374148,0.002454553063,0.002203853748,22.66821868,-12.83184567,22.66852678,-12.83009819,22.62953299,-13.17959147
38.06,0.0005870733578,0.0007010154414,0.002348740381,0.002096472888,22.66733411,-12.84020277,22.66764034,-12.83845516,22.62861749,-13.18794153
38.07,0.0006176611839,0.0007297181923,0.002243476068,0.001989710343,22.66644862,-12.84855977,22.66675297,-12.84681203,22.62770199,-13.19629158
38.08,0.0006473326274,0.0007574855349,0.002138824059,0.001883625631,22.66556222,-12.85691668,22.66586467,-12.8551688,22.62678649,-13.20464164
38.09,0.0006760904883,0.0007843208003,0.002034828708,0.001778260223,22.66467491,-12.86527349,22.66497544,-12.86352549,22.62587099,-13.2129917
38.1,0.0007039377751,0.0008102275282,0.001931531834,0.001673653112,22.66378669,-12.87363022,22.66408528,-12.87188207,22.62495549,-13.22134176
38.11,0.0007308777149,0.0008352094746,0.001828896783,0.001569774941,22.66289757,-12.88198685,22.66319421,-12.88023857,22.62403997,-13.22969199
38.12,0.0007569137198,0.0008592705833,0.001726921449,0.001466625988,22.66200755,-12.8903434,22.66230222,-12.88859498,22.62312446,-13.23804222
38.13,0.0007820493661,0.000882414966,0.001625655623,0.001364251138,22.66111664,-12.89869986,22.66140932,-12.89695129,22.62220894,-13.24639246
38.14,0.0008062884123,0.0009046469176,0.001525134287,0.001262682206,22.66022483,-12.90705623,22.66051551,-12.90530752,22.62129342,-13.25474269
38.15,0.0008296348085,0.0009259709232,0.0014253902,0.001161948858,22.65933214,-12.91541252,22.65962079,-12.91366366,22.6203779,-13.26309292
38.16,0.0008520927047,0.0009463916651,0.001326404766,0.001062040375,22.65843856,-12.92376873,22.65872518,-12.92201972,22.61946235,-13.27144343
38.17,0.0008736664286,0.0009659140042,0.001228180936,0.0009629622439,22.65754409,-12.93212485,22.65782867,-12.9303757,22.61854681,-13.27979393
38.18,0.0008943604661,0.0009845429635,0.001130754431,0.0008647448545,22.65664876,-12.9404809,22.65693127,-12.93873159,22.61763126,-13.28814443
38.19,0.0009141794715,0.001002283734,0.001034150999,0.0007674105377,22.65575255,-12.94883686,22.65603299,-12.94708741,22.61671571,-13.29649493
38.2,0.0009331282727,0.00101914168,0.0009383944956,0.0006709798251,22.65485547,-12.95719276,22.65513383,-12.95544315,22.61580016,-13.30484543
38.21,0.000951211878,0.001035122339,0.0008434841313,0.0005754602991,22.65395753,-12.96554858,22.65423379,-12.96379881,22.61488457,-13.31319629
38.22,0.0009684354636,0.001050231419,0.0007494277311,0.0004808624456,22.65305874,-12.97390433,22.65333288,-12.9721544,22.61396899,-13.32154715
38.23,0.0009848043576,0.001064474783,0.0006562471262,0.0003872023959,22.65215909,-12.98226001,22.65243111,-12.98050993,22.6130534,-13.32989801
38.24,0.001000324043,0.001077858447,0.0005639590538,0.000294493255,22.65125859,-12.99061563,22.65152849,-12.98886539,22.61213781,-13.33824887
38.25,0.001015000156,0.001090388581,0.0004725786824,0.0002027466696,22.65035725,-12.99897118,22.65062501,-12.99722078,22.61122223,-13.34659973
38.26,0.001028838496,0.001102071508,0.0003821226503,0.0001119880573,22.64945508,-13.00732667,22.64972068,-13.00557611,22.61030659,-13.35495104
38.27,0.001041845015,0.001112913708,0.0002926034146,2.223263432e-05,22.64855208,-13.01568211,22.64881552,-13.01393138,22.60939095,-13.36330235
38.28,0.001054025814,0.001122921809,0.0002040291876,-6.651739919e-05,22.64764825,-13.02403749,22.64790952,-13.0222866,22.60847532,-13.37165366
38.29,0.001065387133,0.00113210258,0.0001164079873,-0.0001542578386,22.6467436,-13.03239282,22.6470027,-13.03064177,22.60755968,-13.38000497
38.3,0.001075935347,0.001140462922,2.974657271e-05,-0.0002409856153,22.64583814,-13.0407481,22.64609506,-13.03899688,22.60664404,-13.38835628
38.31,0.001085676971,0.001148009866,-5.592149966e-05,-0.0003266580695,22.64493187,-13.04910333,22.6451866,-13.04735195,22.60572835,-13.39670813
38.32,0.001094618665,0.001154750592,-0.0001405794324,-0.0004112555739,22.6440248,-13.05745853,22.64427734,-13.05570697,22.60481265,-13.40505998
38.33,0.001102767226,0.001160692416,-0.0002242322736,-0.0004947894463,22.64311694,-13.06581368,22.64336728,-13.06406196,22.60389696,-13.41341183
38.34,0.001110129579,0.001165842784,-0.0003068803742,-0.0005772639988,22.6422083,-13.0741688,22.64245642,-13.07241691,22.60298126,-13.42176368
38.35,0.001116712767,0.001170209251,-0.0003885250591,-0.0006586843864,22.64129887,-13.08252388,22.64154478,-13.08077182,22.60206557,-13.43011553
38.36,0.001122523947,0.001173799486,-0.0004691164813,-0.000738991416,22.64038867,-13.09087893,22.64063237,-13.0891267,22.6011498,-13.43846801
38.37,0.00112757041,0.001176621286,-0.0005486338357,-0.000818161409,22.6394777,-13.09923396,22.63971918,-13.09748155,22.60023404,-13.44682049
38.38,0.001131859579,0.001178682584,-0.0006270949914,-0.0008962187077,22.63856598,-13.10758896,22.63880523,-13.10583638,22.59931827,-13.45517297
38.39,0.00113539899,0.001179991422,-0.0007045082676,-0.0009731757077,22.6376535,-13.11594395,22.63789053,-13.1141912,22.59840251,-13.46352544
38.4,0.001138196276,0.001180555939,-0.0007808827057,-0.001049045391,22.63674027,-13.12429891,22.63697508,-13.12254599,22.59748674,-13.47187792
38.41,0.001140259168,0.00118038436,-0.0008561529055,-0.001123752848,22.63582631,-13.13265387,22.63605889,-13.13090077,22.5965709,-13.48023112
38.42,0.001141595512,0.001179485027,-0.0009302944172,-0.001197270738,22.63491162,-13.14100881,22.63514197,-13.13925554,22.59565506,-13.48858432
38.43,0.001142213282,0.001177866409,-0.001003337416,-0.001269635859,22.63399621,-13.14936375,22.63422432,-13.1476103,22.59473921,-13.49693751
38.44,0.001142120551,0.001175537074,-0.001075297746,-0.001340868215,22.63308008,-13.15771869,22.63330596,-13.15596507,22.59382337,-13.50529071
38.45,0.001141325473,0.001172505666,-0.001146191762,-0.001410988183,22.63216325,-13.16607363,22.6323869,-13.16431983,22.59290753,-13.51364391
38.46,0.001139836272,0.001168780891,-0.001215939348,-0.001479906053,22.63124571,-13.17442858,22.63146714,-13.1726746,22.5919916,-13.52199791
38.47,0.001137661281,0.001164371561,-0.001284512793,-0.001547591226,22.63032749,-13.18278353,22.63054668,-13.18102938,22.59107566,-13.53035191
38.48,0.001134808949,0.001159286605,-0.001351953993,-0.001614092321,22.62940858,-13.1911385,22.62962555,-13.18938418,22.59015973,-13.53870592
38.49,0.001131287813,0.001153535039,-0.00141828584,-0.001679436442,22.628489,-13.19949349,22.62870374,-13.19773899,22.5892438,-13.54705992
38.5,0.001127106473,0.001147125939,-0.001483531566,-0.001743650899,22.62756875,-13.2078485,22.62778127,-13.20609382,22.58832787,-13.55541392
38.51,0.001122273579,0.001140068418,-0.001547597266,-0.001806632181,22.62664785,-13.21620353,22.62685815,-13.21444867,22.58741184,-13.56376882
38.52,0.001116797872,0.00113237168,-0.001610452367,-0.001868346851,22.62572629,-13.22455859,22.62593438,-13.22280356,22.58649581,-13.57212372
38.53,0.001110688206,0.001124045044,-0.001672149833,-0.001928854645,22.62480409,-13.23291368,22.62500997,-13.23115848,22.58557978,-13.58047861
38.54,0.001103953509,0.001115097897,-0.001732719101,-0.001988189236,22.62388126,-13.24126882,22.62408493,-13.23951343,22.58466375,-13.58883351
38.55,0.001096602755,0.001105539672,-0.001792189818,-0.002046384376,22.62295781,-13.24962399,22.62315928,-13.24786843,22.58374772,-13.59718841
38.56,0.001088644947,0.001095379818,-0.0018504553,-0.002103323835,22.62203374,-13.2579792,22.62223301,-13.25622347,22.58283158,-13.60554429
38.57,0.001080089165,0.001084627858,-0.001907482507,-0.002158971754,22.62110906,-13.26633446,22.62130614,-13.26457855,22.58191545,-13.61390016
38.58,0.001070944595,0.001073293423,-0.001963334766,-0.00221339823,22.62018378,-13.27468979,22.62037868,-13.2729337,22.58099931,-13.62225604
38.59,0.001061220483,0.001061386202,-0.002018047532,-0.002266642953,22.61925792,-13.28304516,22.61945064,-13.28128891,22.58008317,-13.63061192
38.6,0.00105092611,0.001048915913,-0.002071656387,-0.002318745611,22.61833148,-13.2914006,22.61852203,-13.28964417,22.57916703,-13.6389678
38.61,0.001040070759,0.001035892265,-0.002124042941,-0.002369578394,22.61740446,-13.2997561,22.61759285,-13.29799949,22.57825078,-13.64732474
38.62,0.001028663779,0.001022325031,-0.002175172089,-0.002419103437,22.61647688,-13.30811167,22.61666312,-13.30635489,22.57733453,-13.65568169
38.63,0.001016714617,0.001008224084,-0.002225116758,-0.002467400395,22.61554875,-13.31646732,22.61573284,-13.31471037,22.57641827,-13.66403864
38.64,0.001004232771,0.0009935993406,-0.002273917883,-0.002514514404,22.61462007,-13.32482304,22.61480202,-13.32306592,22.57550202,-13.67239558
38.65,0.0009912277548,0.0009784607327,-0.002321616482,-0.002560490571,22.61369086,-13.33317885,22.61387068,-13.33142156,22.57458576,-13.68075253
38.66,0.0009777090672,0.0009628181642,-0.002368083594,-0.002605190699,22.61276112,-13.34153473,22.61293883,-13.33977727,22.57366938,-13.68911063
38.67,0.0009636862556,0.000946681584,-0.002413282435,-0.002648575324,22.61183086,-13.34989071,22.61200646,-13.34813308,22.572753,-13.69746873
38.68,0.0009491689615,0.0009300610362,-0.002457294732,-0.002690732808,22.6109001,-13.35824679,22.6110736,-13.35648899,22.57183662,-13.70582683
38.69,0.0009341668645,0.0009129665997,-0.00250016635,-0.002731713166,22.60996884,-13.36660297,22.61014025,-13.36484501,22.57092024,-13.71418492
38.7,0.0009186896468,0.0008954083502,-0.002541943236,-0.002771566388,22.60903709,-13.37495925,22.60920643,-13.37320112,22.57000386,-13.72254302
38.71,0.0009027469544,0.0008773963169,-0.002582487034,-0.002810145132,22.60810486,-13.38331563,22.60827213,-13.38155733,22.56908734,-13.73090236
38.72,0.0008863484683,0.000858940559,-0.002621759661,-0.002847408721,22.60717216,-13.39167213,22.60733738,-13.38991367,22.56817083,-13.7392617
38.73,0.0008695039571,0.0008400512244,-0.002659850799,-0.002883453341,22.60623899,-13.40002875,22.60640218,-13.39827012,22.56725431,-13.74762104
38.74,0.0008522232171,0.0008207384851,-0.002696810697,-0.002918333315,22.60530538,-13.40838549,22.60546654,-13.4066267,22.56633779,-13.75598038
