time_s,true_slope_deg,ModernTCN_theta_sch_deg,ModernTCN_theta_error_deg,GRU_theta_sch_deg,GRU_theta_error_deg,TCN_theta_sch_deg,TCN_theta_error_deg,LPV_MPC_theta0_theta_sch_deg,LPV_MPC_theta0_theta_error_deg,LPV_MPC_IMU_theta_theta_sch_deg,LPV_MPC_IMU_theta_theta_error_deg,LPV_MPC_oracle_theta_theta_sch_deg,LPV_MPC_oracle_theta_theta_error_deg
132.85,-7.164704,-5.635861437,1.528842563,-6.833209622,0.3314943777,4.826975645e-37,7.164704,0,7.164704,-0.492348712,6.672355288,-7.122314437,0.0423895625
132.86,-7.170457937,-5.639037809,1.531420128,-6.833944818,0.3365131199,4.719709519e-37,7.170457937,0,7.170457937,-0.4923727721,6.678085165,-7.12351135,0.0469465875
132.87,-7.170457937,-5.642214182,1.528243756,-6.834680013,0.3357779246,4.612443394e-37,7.170457937,0,7.170457937,-0.4923968321,6.678061105,-7.124708262,0.045749675
132.88,-7.170457937,-5.645390554,1.525067383,-6.835415208,0.3350427293,4.505177268e-37,7.170457937,0,7.170457937,-0.4924208922,6.678037045,-7.125905175,0.0445527625
132.89,-7.170457937,-5.648566926,1.521891011,-6.836150404,0.334307534,4.397911143e-37,7.170457937,0,7.170457937,-0.4924449522,6.678012985,-7.127102087,0.04335585
132.9,-7.170457937,-5.651743299,1.518714639,-6.836885599,0.3335723387,4.290645018e-37,7.170457937,0,7.170457937,-0.4924690123,6.677988925,-7.128299,0.0421589375
132.91,-7.1761755,-5.655081659,1.521093841,-6.837491718,0.338683782,4.195297351e-37,7.1761755,0,7.1761755,-0.4924926345,6.683682866,-7.129489162,0.0466863375
132.92,-7.1761755,-5.65842002,1.51775548,-6.838097837,0.3380776628,4.099949683e-37,7.1761755,0,7.1761755,-0.4925162567,6.683659243,-7.130679325,0.045496175
132.93,-7.1761755,-5.66175838,1.51441712,-6.838703956,0.3374715435,4.004602016e-37,7.1761755,0,7.1761755,-0.4925398789,6.683635621,-7.131869487,0.0443060125
132.94,-7.1761755,-5.665096741,1.511078759,-6.839310076,0.3368654243,3.909254349e-37,7.1761755,0,7.1761755,-0.4925635011,6.683611999,-7.13305965,0.04311585
132.95,-7.1761755,-5.668435101,1.507740399,-6.839916195,0.3362593051,3.813906682e-37,7.1761755,0,7.1761755,-0.4925871233,6.683588377,-7.134249812,0.0419256875
132.96,-7.181856313,-5.671945861,1.509910451,-6.840364555,0.3414917571,3.7291532e-37,7.181856313,0,7.181856313,-0.4926103037,6.689246009,-7.13543315,0.0464231625
132.97,-7.181856313,-5.675456621,1.506399691,-6.840812916,0.3410433966,3.644399719e-37,7.181856313,0,7.181856313,-0.492633484,6.689222828,-7.136616487,0.045239825
132.98,-7.181856313,-5.678967381,1.502888931,-6.841261276,0.3405950361,3.559646237e-37,7.181856313,0,7.181856313,-0.4926566644,6.689199648,-7.137799825,0.0440564875
132.99,-7.181856313,-5.682478141,1.499378171,-6.841709637,0.3401466757,3.474892755e-37,7.181856313,0,7.181856313,-0.4926798447,6.689176468,-7.138983162,0.04287315
133,-7.181856313,-5.685988901,1.495867411,-6.842157997,0.3396983152,3.390139273e-37,7.181856313,0,7.181856313,-0.4927030251,6.689153287,-7.1401665,0.0416898125
133.01,-7.1875,-5.689703579,1.497796421,-6.842411519,0.3450884807,3.314802845e-37,7.1875,0,7.1875,-0.4927257595,6.69477424,-7.141342937,0.0461570625
133.02,-7.1875,-5.693418257,1.494081743,-6.842665041,0.3448349587,3.239466417e-37,7.1875,0,7.1875,-0.492748494,6.694751506,-7.142519375,0.044980625
133.03,-7.1875,-5.697132934,1.490367066,-6.842918563,0.3445814367,3.164129988e-37,7.1875,0,7.1875,-0.4927712284,6.694728772,-7.143695812,0.0438041875
133.04,-7.1875,-5.700847612,1.486652388,-6.843172085,0.3443279147,3.08879356e-37,7.1875,0,7.1875,-0.4927939629,6.694706037,-7.14487225,0.04262775
133.05,-7.1875,-5.70456229,1.48293771,-6.843425607,0.3440743927,3.013457132e-37,7.1875,0,7.1875,-0.4928166973,6.694683303,-7.146048687,0.0414513125
133.06,-7.193106188,-5.708501878,1.484604309,-6.843463659,0.3496425288,2.946491418e-37,7.193106188,0,7.193106188,-0.4928389819,6.700267206,-7.14721815,0.0458880375
133.07,-7.193106188,-5.712441467,1.480664721,-6.84350171,0.3496044775,2.879525704e-37,7.193106188,0,7.193106188,-0.4928612664,6.700244921,-7.148387612,0.044718575
133.08,-7.193106188,-5.716381055,1.476725132,-6.843539761,0.3495664261,2.81255999e-37,7.193106188,0,7.193106188,-0.4928835509,6.700222637,-7.149557075,0.0435491125
133.09,-7.193106188,-5.720320644,1.472785544,-6.843577813,0.3495283747,2.745594276e-37,7.193106188,0,7.193106188,-0.4929058354,6.700200352,-7.150726537,0.04237965
133.1,-7.193106188,-5.724260232,1.468845955,-6.843615864,0.3494903233,2.678628562e-37,7.193106188,0,7.193106188,-0.4929281199,6.700178068,-7.151896,0.0412101875
133.11,-7.1986745,-5.728454151,1.470220349,-6.843411837,0.3552626633,2.619103482e-37,7.1986745,0,7.1986745,-0.4929499505,6.705724549,-7.153058412,0.0456160875
133.12,-7.1986745,-5.73264807,1.46602643,-6.843207809,0.3554666908,2.559578403e-37,7.1986745,0,7.1986745,-0.4929717811,6.705702719,-7.154220825,0.044453675
133.13,-7.1986745,-5.736841988,1.461832512,-6.843003782,0.3556707182,2.500053324e-37,7.1986745,0,7.1986745,-0.4929936117,6.705680888,-7.155383237,0.0432912625
133.14,-7.1986745,-5.741035907,1.457638593,-6.842799754,0.3558747457,2.440528245e-37,7.1986745,0,7.1986745,-0.4930154422,6.705659058,-7.15654565,0.04212885
133.15,-7.1986745,-5.745229825,1.453444675,-6.842595727,0.3560787731,2.381003166e-37,7.1986745,0,7.1986745,-0.4930372728,6.705637227,-7.157708062,0.0409664375
133.16,-7.204204563,-5.749660681,1.454543882,-6.84213922,0.3620653424,2.328091984e-37,7.204204563,0,7.204204563,-0.4930586454,6.711145917,-7.15886335,0.0453412125
133.17,-7.204204563,-5.754091536,1.450113026,-6.841682713,0.3625218492,2.275180803e-37,7.204204563,0,7.204204563,-0.493080018,6.711124545,-7.160018637,0.044185925
133.18,-7.204204563,-5.758522391,1.445682171,-6.841226206,0.362978356,2.222269621e-37,7.204204563,0,7.204204563,-0.4931013906,6.711103172,-7.161173925,0.0430306375
133.19,-7.204204563,-5.762953247,1.441251316,-6.8407697,0.3634348628,2.16935844e-37,7.204204563,0,7.204204563,-0.4931227632,6.711081799,-7.162329212,0.04187535
133.2,-7.204204563,-5.767384102,1.436820461,-6.840313193,0.3638913696,2.116447258e-37,7.204204563,0,7.204204563,-0.4931441358,6.711060427,-7.1634845,0.0407200625
133.21,-7.209696,-5.771988158,1.437707842,-6.839616358,0.3700796422,2.069415097e-37,7.209696,0,7.209696,-0.4931650464,6.716530954,-7.164632587,0.0450634125
133.22,-7.209696,-5.776592214,1.433103786,-6.838919523,0.3707764774,2.022382936e-37,7.209696,0,7.209696,-0.493185957,6.716510043,-7.165780675,0.043915325
133.23,-7.209696,-5.78119627,1.42849973,-6.838222688,0.3714733125,1.975350775e-37,7.209696,0,7.209696,-0.4932068676,6.716489132,-7.166928762,0.0427672375
133.24,-7.209696,-5.785800325,1.423895675,-6.837525852,0.3721701476,1.928318613e-37,7.209696,0,7.209696,-0.4932277782,6.716468222,-7.16807685,0.04161915
133.25,-7.209696,-5.790404381,1.419291619,-6.836829017,0.3728669828,1.881286452e-37,7.209696,0,7.209696,-0.4932486888,6.716447311,-7.169224937,0.0404710625
133.26,-7.215148437,-5.795151969,1.419996469,-6.835943122,0.3792053151,1.839480086e-37,7.215148437,0,7.215148437,-0.4932691334,6.721879304,-7.17036575,0.0447826875
133.27,-7.215148437,-5.799899556,1.415248881,-6.835057228,0.3800912099,1.797673721e-37,7.215148437,0,7.215148437,-0.493289578,6.721858859,-7.171506562,0.043641875
133.28,-7.215148437,-5.804647144,1.410501294,-6.834171333,0.3809771047,1.755867355e-37,7.215148437,0,7.215148437,-0.4933100226,6.721838415,-7.172647375,0.0425010625
133.29,-7.215148437,-5.809394731,1.405753706,-6.833285438,0.3818629996,1.71406099e-37,7.215148437,0,7.215148437,-0.4933304672,6.72181797,-7.173788187,0.04136025
133.3,-7.215148437,-5.814142319,1.401006119,-6.832399543,0.3827488944,1.672254624e-37,7.215148437,0,7.215148437,-0.4933509118,6.721797526,-7.174929,0.0402194375
133.31,-7.2205615,-5.81901909,1.40154241,-6.831395034,0.3891664662,1.63509341e-37,7.2205615,0,7.2205615,-0.4933708864,6.727190614,-7.176062462,0.0444990375
133.32,-7.2205615,-5.823895861,1.396665639,-6.830390525,0.3901709755,1.597932196e-37,7.2205615,0,7.2205615,-0.493390861,6.727170639,-7.177195925,0.043365575
133.33,-7.2205615,-5.828772632,1.391788868,-6.829386015,0.3911754847,1.560770982e-37,7.2205615,0,7.2205615,-0.4934108356,6.727150664,-7.178329387,0.0422321125
133.34,-7.2205615,-5.833649403,1.386912097,-6.828381506,0.392179994,1.523609769e-37,7.2205615,0,7.2205615,-0.4934308102,6.72713069,-7.17946285,0.04109865
133.35,-7.2205615,-5.838526174,1.382035326,-6.827376997,0.3931845033,1.486448555e-37,7.2205615,0,7.2205615,-0.4934507848,6.727110715,-7.180596312,0.0399651875
133.36,-7.225934812,-5.843527581,1.382407232,-6.826240507,0.3996943059,1.453416365e-37,7.225934812,0,7.225934812,-0.4934702853,6.732464527,-7.18172235,0.0442124625
133.37,-7.225934812,-5.848528988,1.377405825,-6.825104017,0.400830796,1.420384174e-37,7.225934812,0,7.225934812,-0.4934897859,6.732445027,-7.182848387,0.043086425
133.38,-7.225934812,-5.853530395,1.372404418,-6.823967526,0.401967286,1.387351984e-37,7.225934812,0,7.225934812,-0.4935092865,6.732425526,-7.183974425,0.0419603875
133.39,-7.225934812,-5.858531802,1.367403011,-6.822831036,0.4031037761,1.354319794e-37,7.225934812,0,7.225934812,-0.493528787,6.732406025,-7.185100462,0.04083435
133.4,-7.225934812,-5.863533208,1.362401604,-6.821694546,0.4042402662,1.321287604e-37,7.225934812,0,7.225934812,-0.4935482876,6.732386525,-7.1862265,0.0397083125
133.41,-7.231268,-5.868724236,1.362543764,-6.820320035,0.410947965,1.291925657e-37,7.231268,0,7.231268,-0.4935673102,6.73770069,-7.187345037,0.0439229625
133.42,-7.231268,-5.873915263,1.357352737,-6.818945524,0.4123224763,1.262563711e-37,7.231268,0,7.231268,-0.4935863327,6.737681667,-7.188463575,0.042804425
133.43,-7.231268,-5.87910629,1.35216171,-6.817571012,0.4136969875,1.233201764e-37,7.231268,0,7.231268,-0.4936053553,6.737662645,-7.189582112,0.0416858875
133.44,-7.231268,-5.884297318,1.346970682,-6.816196501,0.4150714988,1.203839817e-37,7.231268,0,7.231268,-0.4936243778,6.737643622,-7.19070065,0.04056735
133.45,-7.231268,-5.889488345,1.341779655,-6.81482199,0.4164460101,1.17447787e-37,7.231268,0,7.231268,-0.4936434003,6.7376246,-7.191819187,0.0394488125
133.46,-7.236560688,-5.894931075,1.341629613,-6.813073603,0.4234870847,1.148378362e-37,7.236560688,0,7.236560688,-0.4936619409,6.742898747,-7.19293015,0.0436305375
133.47,-7.236560688,-5.900373805,1.336186882,-6.811325216,0.4252354718,1.122278854e-37,7.236560688,0,7.236560688,-0.4936804814,6.742880206,-7.194041112,0.042519575
133.48,-7.236560688,-5.905816535,1.330744152,-6.809576829,0.426983859,1.096179346e-37,7.236560688,0,7.236560688,-0.4936990219,6.742861666,-7.195152075,0.0414086125
133.49,-7.236560688,-5.911259265,1.325301422,-6.807828441,0.4287322461,1.070079837e-37,7.236560688,0,7.236560688,-0.4937175624,6.742843125,-7.196263037,0.04029765
133.5,-7.236560688,-5.916701995,1.319858692,-6.806080054,0.4304806332,1.043980329e-37,7.236560688,0,7.236560688,-0.493736103,6.742824585,-7.197374,0.0391866875
133.51,-7.2418125,-5.92248522,1.31932728,-6.804037663,0.4377748369,1.020780766e-37,7.2418125,0,7.2418125,-0.4937541575,6.748058343,-7.198477312,0.0433351875
133.52,-7.2418125,-5.928268445,1.313544055,-6.801995272,0.4398172281,9.975812035e-38,7.2418125,0,7.2418125,-0.493772212,6.748040288,-7.199580625,0.042231875
133.53,-7.2418125,-5.93405167,1.30776083,-6.799952881,0.4418596193,9.743816406e-38,7.2418125,0,7.2418125,-0.4937902665,6.748022234,-7.200683937,0.0411285625
133.54,-7.2418125,-5.939834895,1.301977605,-6.797910489,0.4439020105,9.511820777e-38,7.2418125,0,7.2418125,-0.493808321,6.748004179,-7.20178725,0.04002525
133.55,-7.2418125,-5.94561812,1.29619438,-6.795868098,0.4459444017,9.279825148e-38,7.2418125,0,7.2418125,-0.4938263755,6.747986124,-7.202890562,0.0389219375
133.56,-7.247023063,-5.951881533,1.29514153,-6.793554249,0.4534688132,9.073606812e-38,7.247023063,0,7.247023063,-0.49384394,6.753179122,-7.20398615,0.0430369125
133.57,-7.247023063,-5.958144946,1.288878117,-6.7912404,0.4557826622,8.867388475e-38,7.247023063,0,7.247023063,-0.4938615045,6.753161558,-7.205081737,0.041941325
133.58,-7.247023063,-5.964408358,1.282614704,-6.788926551,0.4580965112,8.661170139e-38,7.247023063,0,7.247023063,-0.493879069,6.753143993,-7.206177325,0.0408457375
133.59,-7.247023063,-5.970671771,1.276351291,-6.786612702,0.4604103601,8.454951802e-38,7.247023063,0,7.247023063,-0.4938966335,6.753126429,-7.207272912,0.03975015
133.6,-7.247023063,-5.976935184,1.270087878,-6.784298853,0.4627242091,8.248733465e-38,7.247023063,0,7.247023063,-0.493914198,6.753108864,-7.2083685,0.0386545625
133.61,-7.252192,-5.983938007,1.268253993,-6.781741413,0.4704505871,8.065428277e-38,7.252192,0,7.252192,-0.4939312685,6.758260731,-7.209456287,0.0427357125
133.62,-7.252192,-5.990940829,1.261251171,-6.779183972,0.4730080276,7.882123089e-38,7.252192,0,7.252192,-0.493948339,6.758243661,-7.210544075,0.041647925
133.63,-7.252192,-5.997943652,1.254248348,-6.776626532,0.4755654682,7.698817901e-38,7.252192,0,7.252192,-0.4939654096,6.75822659,-7.211631862,0.0405601375
133.64,-7.252192,-6.004946475,1.247245525,-6.774069091,0.4781229087,7.515512713e-38,7.252192,0,7.252192,-0.4939824801,6.75820952,-7.21271965,0.03947235
133.65,-7.252192,-6.011949297,1.240242703,-6.771511651,0.4806803492,7.332207525e-38,7.252192,0,7.252192,-0.4939995506,6.758192449,-7.213807437,0.0383845625
133.66,-7.257318938,-6.019626287,1.237692651,-6.768753167,0.4885657706,-0.1482407068,7.109078231,0,7.257318938,-0.4940161231,6.763302814,-7.21488735,0.0424315875
133.67,-7.257318938,-6.027303276,1.230015661,-6.765994683,0.4913242546,-0.2964814137,6.960837524,0,7.257318938,-0.4940326956,6.763286242,-7.215967262,0.041351675
133.68,-7.257318938,-6.034980266,1.222338672,-6.763236199,0.4940827385,-0.4447221205,6.812596817,0,7.257318938,-0.4940492682,6.763269669,-7.217047175,0.0402717625
133.69,-7.257318938,-6.042657255,1.214661683,-6.760477715,0.4968412225,-0.5929628274,6.66435611,0,7.257318938,-0.4940658407,6.763253097,-7.218127087,0.03919185
133.7,-7.257318938,-6.050334244,1.206984693,-6.757719231,0.4995997064,-0.7412035342,6.516115403,0,7.257318938,-0.4940824132,6.763236524,-7.219207,0.0381119375
133.71,-7.2624035,-6.057980405,1.204423095,-6.754811513,0.5075919872,-0.8710068802,6.39139662,0,7.2624035,-0.4940984838,6.768305016,-7.220278962,0.0421245375
133.72,-7.2624035,-6.065626566,1.196776934,-6.751903795,0.5104997054,-1.000810226,6.261593274,0,7.2624035,-0.4941145544,6.768288946,-7.221350925,0.041052575
133.73,-7.2624035,-6.073272727,1.189130773,-6.748996076,0.5134074236,-1.130613572,6.131789928,0,7.2624035,-0.494130625,6.768272875,-7.222422887,0.0399806125
133.74,-7.2624035,-6.080918888,1.181484612,-6.746088358,0.5163151418,-1.260416918,6.001986582,0,7.2624035,-0.4941466955,6.768256804,-7.22349485,0.03890865
133.75,-7.2624035,-6.088565049,1.173838451,-6.74318064,0.51922286,-1.390220264,5.872183236,0,7.2624035,-0.4941627661,6.768240734,-7.224566812,0.0378366875
133.76,-7.267445312,-6.095561248,1.171884065,-6.740176966,0.5272683468,-1.504735527,5.762709785,0,7.267445312,-0.4941783307,6.773266982,-7.22563075,0.0418145625
133.77,-7.267445312,-6.102557446,1.164887866,-6.737173291,0.5302720211,-1.61925079,5.648194522,0,7.267445312,-0.4941938954,6.773251417,-7.226694687,0.040750625
133.78,-7.267445312,-6.109553645,1.157891668,-6.734169617,0.5332756953,-1.733766053,5.533679259,0,7.267445312,-0.49420946,6.773235852,-7.227758625,0.0396866875
133.79,-7.267445312,-6.116549843,1.150895469,-6.731165943,0.5362793696,-1.848281316,5.419163996,0,7.267445312,-0.4942250247,6.773220288,-7.228822562,0.03862275
133.8,-7.267445312,-6.123546042,1.143899271,-6.728162269,0.5392830439,-1.962796579,5.304648733,0,7.267445312,-0.4942405893,6.773204723,-7.2298865,0.0375588125
133.81,-7.272444,-6.129750208,1.142693792,-6.725108795,0.5473352053,-2.064187394,5.208256606,0,7.272444,-0.494255644,6.778188356,-7.230942337,0.0415016625
